route_no,survey_no,survey.starting,skin,number,number.km,Date,Year,Month,time_point,SC,CNR
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,188,2018-12-22T06:20:00Z,unset,202,#Error,22/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,Skin yes,5,#Error,23/12/2018,2018,11,10,1,0
4,189,2018-12-23T06:20:00Z,Skin yes,5,#Error,23/12/2018,2018,11,10,1,0
4,189,2018-12-23T06:20:00Z,Skin yes,5,#Error,23/12/2018,2018,11,10,1,0
4,189,2018-12-23T06:20:00Z,Skin yes,5,#Error,23/12/2018,2018,11,10,1,0
4,189,2018-12-23T06:20:00Z,Skin yes,5,#Error,23/12/2018,2018,11,10,1,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
4,189,2018-12-23T06:20:00Z,unset,207,#Error,23/12/2018,2018,11,10,0,0
