IDno,date_in,get,sex_age,date_out,year_month,Month,Year,month_year,distemper,rabies,venereal_cancer,Female,Adult,Owned,Pregnant
13403,19/9/2015,net,M,22/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13404,19/9/2015,net,F,3/10/2015,,9,2015,Sep-15,0,0,1,1,1,0,0
13405,19/9/2015,net,,19/9/2015,,9,2015,Sep-15,0,0,0,NA,NA,0,0
13406,19/9/2015,net,F,22/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13407,19/9/2015,net,M,22/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13408,19/9/2015,net,M,22/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13409,19/9/2015,net,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13410,19/9/2015,hand,Fy,21/9/2015,,9,2015,Sep-15,0,0,0,1,0,1,0
13411,19/9/2015,hand,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13412,19/9/2015,net,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13413,19/9/2015,hand,Mpup,23/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13414,19/9/2015,hand,Mpup,23/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13415,19/9/2015,hand,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13416,19/9/2015,net,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13417,19/9/2015,net,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13418,21/9/2015,net,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13419,21/9/2015,net,,21/9/2015,,9,2015,Sep-15,0,0,0,NA,NA,0,0
13420,21/9/2015,hand,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13421,21/9/2015,hand,,NA,,9,2015,Sep-15,0,0,0,NA,NA,0,0
13422,21/9/2015,hand,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13423,21/9/2015,net,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13424,21/9/2015,hand,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13425,21/9/2015,net,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13426,21/9/2015,net,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13427,21/9/2015,net,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13428,21/9/2015,net,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13429,21/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13430,21/9/2015,net,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13432,21/9/2015,hand,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13433,21/9/2015,hand,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13434,21/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13435,21/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13436,21/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13437,21/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13438,21/9/2015,net,Fpup,24/9/2015,,9,2015,Sep-15,0,0,0,1,0,0,0
13439,21/9/2015,net,Fy,24/9/2015,,9,2015,Sep-15,0,0,0,1,0,0,0
13440,21/9/2015,hand,Fpup,24/9/2015,,9,2015,Sep-15,0,0,0,1,0,1,0
13441,21/9/2015,hand,Mpup,24/9/2015,,9,2015,Sep-15,0,0,0,0,0,1,0
13442,21/9/2015,hand,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,1,0
13454,21/9/2015,owner,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13455,21/9/2015,owner,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,1,0
13456,21/9/2015,owner,F,23/9/2015,,9,2015,Sep-15,0,0,0,1,1,1,0
13457,21/9/2015,owner,M,23/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13443,22/9/2015,hand,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13444,22/9/2015,hand,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13445,22/9/2015,hand,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13446,22/9/2015,hand,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13447,22/9/2015,hand,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13448,22/9/2015,net,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13449,22/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13450,22/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13451,22/9/2015,hand,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13452,22/9/2015,hand,M,24/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13453,22/9/2015,net,F,24/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13458,22/9/2015,net,F,25/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13459,22/9/2015,net,M,25/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13460,22/9/2015,hand,Mpup,25/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13461,22/9/2015,net,M,25/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13462,22/9/2015,net,F,25/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13463,22/9/2015,net,F,25/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13464,22/9/2015,hand,F,25/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13465,22/9/2015,hand,Fpup,25/9/2015,,9,2015,Sep-15,0,0,0,1,0,0,0
13466,22/9/2015,net,M,25/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13468,22/9/2015,net,Mpup,25/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13469,22/9/2015,net,F,3/10/2015,,9,2015,Sep-15,0,0,1,1,1,0,0
13470,22/9/2015,net,F,25/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13471,22/9/2015,net,F,25/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13472,23/9/2015,net,M,25/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13473,23/9/2015,net,F,25/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13474,23/9/2015,net,M,25/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13475,23/9/2015,net,Mpup,25/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13476,23/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13477,23/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13478,23/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13479,23/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13480,23/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13481,23/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13482,23/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13483,23/9/2015,hand,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13484,23/9/2015,hand,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13485,23/9/2015,hand,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13486,24/9/2015,net,Mpup,28/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13487,24/9/2015,net,M,28/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13488,24/9/2015,net,My,28/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13489,24/9/2015,hand,M,28/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13490,24/9/2015,hand,F,28/9/2015,,9,2015,Sep-15,0,0,0,1,1,1,0
13491,24/9/2015,net,Fy,28/9/2015,,9,2015,Sep-15,0,0,0,1,0,1,0
13492,24/9/2015,net,F,28/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13493,24/9/2015,net,M,28/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13494,24/9/2015,net,M,28/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13495,24/9/2015,hand,M,28/9/2015,,9,2015,Sep-15,0,0,0,0,1,1,0
13496,24/9/2015,net,Mpup,28/9/2015,,9,2015,Sep-15,0,0,0,0,0,0,0
13497,24/9/2015,net,F,19/10/2015,,9,2015,Sep-15,0,0,1,1,1,0,0
13498,24/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13499,24/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13500,24/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13501,24/9/2015,net,F,26/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13502,24/9/2015,net,,24/9/2015,,9,2015,Sep-15,0,0,0,NA,NA,0,0
13503,24/9/2015,net,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13504,24/9/2015,net,F,26/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13505,24/9/2015,hand,F,26/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13506,24/9/2015,hand,M,26/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13508,25/9/2015,net,M,28/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13509,25/9/2015,net,F,28/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13510,25/9/2015,net,M,28/9/2015,,9,2015,Sep-15,0,0,0,0,1,0,0
13511,25/9/2015,net,F,28/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,0
13512,25/9/2015,net,F,28/9/2015,,9,2015,Sep-15,0,0,0,1,1,1,1
13513,25/9/2015,net,F,28/9/2015,,9,2015,Sep-15,0,0,0,1,1,0,1
13514,25/9/2015,hand,F,27/9/2015,,9,2015,Sep-15,0,0,0,1,1,1,0
13515,25/9/2015,hand,Fpup,25/9/2015,,9,2015,Sep-15,0,0,0,1,0,1,0
13525,1/10/2015,hand,M,1/10/2015,,10,2015,Oct-15,0,0,0,0,1,1,0
13516,3/10/2015,net,M,7/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13517,3/10/2015,net,M,7/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13518,3/10/2015,net,M,7/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13519,3/10/2015,net,Fpup,7/10/2015,,10,2015,Oct-15,0,0,0,1,0,0,0
13520,3/10/2015,net,Fpup,7/10/2015,,10,2015,Oct-15,0,0,0,1,0,0,0
13521,3/10/2015,net,Mpup,7/10/2015,,10,2015,Oct-15,0,0,0,0,0,0,0
13522,3/10/2015,net,Fpup,7/10/2015,,10,2015,Oct-15,0,0,0,1,0,0,0
13523,3/10/2015,net,Mpup,6/10/2015,,10,2015,Oct-15,0,0,0,0,0,0,0
13524,3/10/2015,net,Mpup,7/10/2015,,10,2015,Oct-15,0,0,0,0,0,0,0
13526,3/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13527,3/10/2015,net,M,7/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13528,3/10/2015,net,F,7/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13529,3/10/2015,net,F,7/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13530,5/10/2015,net,F,19/10/2015,,10,2015,Oct-15,0,0,1,1,1,0,1
13531,5/10/2015,net,M,7/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13532,5/10/2015,hand,Mpup,6/10/2015,,10,2015,Oct-15,0,0,0,0,0,1,0
13533,5/10/2015,hand,Mpup,6/10/2015,,10,2015,Oct-15,0,0,0,0,0,1,0
13534,5/10/2015,hand,Mpup,6/10/2015,,10,2015,Oct-15,0,0,0,0,0,1,0
13535,5/10/2015,net,F,19/10/2015,,10,2015,Oct-15,0,0,1,1,1,0,1
13536,5/10/2015,net,M,7/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13537,5/10/2015,net,F,7/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,1
13538,5/10/2015,net,F,7/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13539,5/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13540,5/10/2015,hand,Fy,8/10/2015,,10,2015,Oct-15,0,0,0,1,0,1,0
13541,5/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13542,5/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13543,5/10/2015,net,My,8/10/2015,,10,2015,Oct-15,0,0,0,0,0,0,0
13544,5/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13545,5/10/2015,net,M,5/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13546,5/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,1
13547,5/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13548,5/10/2015,net,M,5/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13549,5/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,1
13550,5/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13551,5/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13552,5/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13554,5/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,1
13555,5/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13556,5/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13557,5/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13559,6/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13560,6/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13561,6/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13562,6/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13563,6/10/2015,net,M,8/10/2015,,10,2015,Oct-15,0,0,0,0,1,0,0
13564,6/10/2015,net,F,19/10/2015,,10,2015,Oct-15,0,0,1,1,1,0,0
13565,6/10/2015,net,F,8/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13566,6/10/2015,net,Mpup,6/10/2015,,10,2015,Oct-15,0,0,0,0,0,0,0
13567,6/10/2015,net,F,9/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13568,6/10/2015,net,Fpup,9/10/2015,,10,2015,Oct-15,0,0,0,1,0,0,0
13569,6/10/2015,net,F,9/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
13570,6/10/2015,net,F,9/10/2015,,10,2015,Oct-15,0,0,0,1,1,0,0
